sample_index,model_id,official_split,selection_rank_sha256,step_file,step_bytes,step_sha256,file_description,file_schema,manifold_solid_brep,brep_with_voids,closed_shell,advanced_face,has_step_end_marker,validation_status
450,104283_e5646f96_15,train,028f334e68a4d8fe62d830f469de430401faf63b1d8b3f130e0c36070c45884d,step/104283_e5646f96_15.stp,16179,70bd4cf032bbafbcbb77f230e505e2fba59bcfb6b5e76d2c2947087b6d33b57c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
451,54374_5c085a74_6,train,02915c055b44f8c9957c30da6d257d1bdc61a29dd41c5beefb41ef6252bc95e2,step/54374_5c085a74_6.stp,26488,07602c7340fe9808876865f91161c9ea3c073203f4d7fa9595a1283ee2818ade,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
452,126913_d253adb7_2,train,029224f06049148082cc29449dab94e4d559a11d0e2ca54b83308765ce2d342d,step/126913_d253adb7_2.stp,16783,6ff562f190843d3f7a5f2b5c13484f49ae1d025916402fae24daaa9ee39c555e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
453,21649_3ef60555_16,train,02924308b13088441348b92d1e04d4bc587d70b1b0074e55d7110130f59ecb39,step/21649_3ef60555_16.stp,8564,80545f271d229766aa1c8a693f5c71307af0fdb8f1db35a40e7c530acabebcad,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
454,146399_0e4b73c4_13,train,02924beb5d7cca211c98f8ab69449c295f3aa7cde46df96b878d48fc35dc95a0,step/146399_0e4b73c4_13.stp,19383,c65d1ea156931f20c834ec0913cbef44f095d371f9961e04a9a20f23b1a53bed,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
455,117211_31585a38_2,train,029495c919da2517e86c753e0e48f47ea4780a128f44b3b92775abcc5a2e65ee,step/117211_31585a38_2.stp,110007,98a59730811c8929ad0c2fa0b8f21947c2d5cf55ecbcaca871d466d3c3103af0,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,54,True,text_audited_kernel_validation_pending
456,22543_684108ff_2,train,029859de9ed2bc7a79107f9ecb5e811d3e82b075c1fbc685d9cca79ba59af631,step/22543_684108ff_2.stp,33008,5ac4db1a1bcfedca732c20a42b22a32d1a9708b60d21b5f6bcbf1306b34aa068,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,21,True,text_audited_kernel_validation_pending
457,52785_14afff6d_3,train,029b281951e0839eb486fcec4f37572352704685ddd5044d1f07742b96475ee9,step/52785_14afff6d_3.stp,12753,30afe5cc7d1beb08ca33a42681f3bf7556583f3b52eaa8c38cccf63d5e54f1e3,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
458,115524_1035a76d_0,train,029cef56cec9e4604201175ede5237ef5803240a82c8a541540b710091071823,step/115524_1035a76d_0.stp,180233,fa66c8d381d461879be6b147494829bb15f94290c499acbee8fbc6eb52d4b2e2,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,95,True,text_audited_kernel_validation_pending
459,29947_0f21f39e_5,train,029ff1d03cb93308fc37540782af419e7cfa272369d3992e964a87d5a9b7b6d8,step/29947_0f21f39e_5.stp,9275,51c8a878fbbe43d639d71945bfbce32df5b3b5152f75f73e49db3dd9166b34a8,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
460,31530_6744ae73_8,train,02a2c79cf083ffbeaed5194603dec8083221bfbcc92100487c4e76b1578904c9,step/31530_6744ae73_8.stp,6391,83375c8380f8e9c28645493cd6681c11fd9c62ee5e579e22688da3effef7af0d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
461,43760_de6d12ff_0,train,02a578b8a1af8fac2b02f146ef341191933583c5eedd40738865d5d68484741c,step/43760_de6d12ff_0.stp,35041,6f7009826a895b7e15712e68b3c0d8d52557df44a36ff715160585d069440f08,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,19,True,text_audited_kernel_validation_pending
462,60722_24ce76e0_9,train,02a6956843c695c628f985eb0ca5483cb3d5d3abf87b852ca44264c44baa11eb,step/60722_24ce76e0_9.stp,16983,861bf00b7a999b0595349c438fe05eb60aa8220d6b4bcc97d93fb74f8048d92c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
463,143945_0594602a_6,train,02a9709739d0001f525cc0cc008f77a45c2c5deaa46660f44dbbe93d93bc54a6,step/143945_0594602a_6.stp,8001,feca6988371b901e3d201bf9e6d9f1992c32a08ad83283a655741133027aaf5b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
464,100622_1c7038f5_6,train,02aa2666dddb93adcc9e2f9aae266047701439f021679a5e6789cbbee713f974,step/100622_1c7038f5_6.stp,12414,465247556d8f2790192c1f44203e61952a17c55f6e6a5c969ab38f16b54f8d4d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
465,51018_7d2bc9bc_2,train,02ab1faae326324a8ab98a48325a385eb3f60844740cf5860b0c9d905a428642,step/51018_7d2bc9bc_2.stp,14197,e8757626ac8a5c7021bd42c545f284b2764d886da242bef69e7f085a22cc1261,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
466,21164_de08f61e_1,train,02ad87e53b90a792922696b6425cb8849bc28207f220ef4536a212ed7435f0c9,step/21164_de08f61e_1.stp,41658,51be2453e9c24243b0a7fd36a0691cb10d14279da54b40c694d34b5265a64fff,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,20,True,text_audited_kernel_validation_pending
467,49218_e04c713b_73,train,02af31c143fac449b3bc9af2d2c33f2b4020a536d530958e4aca049dfd851151,step/49218_e04c713b_73.stp,305434,52e9effffa3c68b7bb99831ff919cd4cf0efa57558fa24b87bbdab4bfc5d3e02,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
468,22862_f5406bb0_0,train,02afbc4cb295a76f08f1572bf46ba30deca25365f411a2fc32d478953667a662,step/22862_f5406bb0_0.stp,6314,0e5b3f317795f3d0257521a56941f29dfdacb167e92df429d0dc7e20533d0912,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
469,21234_8b71bd47_7,train,02afde775a74f75219cfc2a2f84137612366874d05ce7dbbbfe6af3deada35b4,step/21234_8b71bd47_7.stp,45455,59ced76948a8637317d539c9ba42c278a5a8585bd16c56297efba2b109258dc7,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,23,True,text_audited_kernel_validation_pending
470,70292_0a956492_7,train,02b27a2b9d8383f7fd29d54c2443a95779c20ac7bd528ad83faccbca56ed0d73,step/70292_0a956492_7.stp,61699,58056d076d37fe8d98099c741193a5ff9034a5710df4b5dfad466332e00ab756,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,31,True,text_audited_kernel_validation_pending
471,57130_457641dc_0,train,02b2e5bb10a8cef614ee3400e97d6706a41fdf8512d14dc71c5000fef0e69be1,step/57130_457641dc_0.stp,62437,f4cbf72556354c35500d1ac6cdb22ba6b30d37c3b2b40366458911984f191fcf,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,36,True,text_audited_kernel_validation_pending
472,118539_1dff9cf9_4,train,02b87dda5011249ae244c229dd158482dca9af6e8540994eacf87618e612bbd9,step/118539_1dff9cf9_4.stp,8427,fdcb14edd55a6a2fdea9c3deafb066de9ce53dbc3dabe74ba207f012f18c42e5,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
473,56489_241ed182_15,train,02b8b293ff15d3c5dce94d40d432f3a4507ab68da136993885b44e4b84ca71ef,step/56489_241ed182_15.stp,108928,02b9f5e0ed40737aa1cebf0638a533fe14bd7bdfd1b01c6c714862ac2044c29b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,62,True,text_audited_kernel_validation_pending
474,51444_59a06023_23,train,02bbad5fb345cfd3bbe848782e8815862d72777827cc3414b7910ba7da0b1d3c,step/51444_59a06023_23.stp,74164,43c66b93caf1aa749a4ed4976fc31d9b1acc4b2bc5d7caa13e6b353b4dd415e0,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,24,True,text_audited_kernel_validation_pending
475,32322_71d0035e_2,train,02bd92a386a1c01fd4c52e23ed652f99a45c815353dfc9cdea7e7df3f5db8787,step/32322_71d0035e_2.stp,63080,f08a56f8f129629c0fc2f46892e719fbe18bdfca88f3e22661fe8d046d81ed4a,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,32,True,text_audited_kernel_validation_pending
476,122500_e33660ad_19,train,02c395184978b6bb75fc2fe16fedafc3983f1749e32d287045a612cb7293ce33,step/122500_e33660ad_19.stp,163676,2bc02e21021ed3d43dc9c9fdb431e4c3af496b24b0af0bd9154bd246482fe7a2,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,83,True,text_audited_kernel_validation_pending
477,77686_b1e8a0fa_5,train,02c5c404ff28950e98a34759ef09305dcd1ae0326a258d5c231ca14553a4dfcf,step/77686_b1e8a0fa_5.stp,8462,dc0d4f95be7d2bdedbe5fc7f993835c7352dbbbe8d5bece4b7710c588703cf1c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
478,51674_a70c1c6c_15,train,02c8c283e964811ba7d52761419e6878eaf331bc2efde96fd74bf503b96cb7a4,step/51674_a70c1c6c_15.stp,17364,85a760b22c4f27324fb5f11938a54b6a51eb3e9101c1997e0667c0de0ca09b02,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
479,106815_f8df593a_0,train,02c900e4ad64a3b29dbf88faabe5e9e6a3498eb161a2a84a78398d5ffff1e4da,step/106815_f8df593a_0.stp,1743212,9fb0a0b65711d40c3b7cd28296c365eda359fc716d124815c049736e04ab5489,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,530,True,text_audited_kernel_validation_pending
480,28213_40ba97c1_7,train,02c96c8d6bc9779b7b3bc774dc3d7743a51e8383b86de08e5622341c2d6d4a2b,step/28213_40ba97c1_7.stp,36704,552085e0b7c3a2543b1a4833b2a51e6cfaa541eb12293283c2f64e14a575a2ab,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,19,True,text_audited_kernel_validation_pending
481,24869_5c729cf1_5,train,02c9e62e223b537cfcc8c427049ce7f7ec1f67cd6fbde90d375a329203f22245,step/24869_5c729cf1_5.stp,28063,2026e57b43c9856035a4719a20a3fb8a61b9575abffeb98477f0af0be9d94df1,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,15,True,text_audited_kernel_validation_pending
482,64017_a1afb6aa_0,train,02ca75bdfa9c67bed8133dcf21e57023c21ef9c65eb2abb8ce3d84263dc80cde,step/64017_a1afb6aa_0.stp,31924,0d8765a1b8b5ca1cb9ea123245bd6851b7e68edfb65812e4de25502575408234,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,15,True,text_audited_kernel_validation_pending
483,24012_097cf980_0,train,02cb4f8b12b7234b7bf2b0b2dc8c6ca0723ca05dad80d350c444cd66bb6ffc69,step/24012_097cf980_0.stp,85726,39cf5c15e07b33bc70ec330d334fedcf00ed2b37d8a97a2ad692b168c2e31894,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,31,True,text_audited_kernel_validation_pending
484,85617_4879c1a8_2,train,02cc7df44de05d606092598f88fc37de71ca57d3f6c73dbd0b67330af1353985,step/85617_4879c1a8_2.stp,89465,a2479fd3749abbcfb4caad1e2da3b13daef508c144c854f996307f4a39af6b8a,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,13,True,text_audited_kernel_validation_pending
485,21330_f0cee934_48,train,02ccc974d07d7d3cc01cee80db9ebd2b34d927f6d4da78847e30e0d4813df54a,step/21330_f0cee934_48.stp,63294,3a7ab5057ba7bde3be33c269347d2e1cf1c86b66d1a34f6c30b75bb9ffebae24,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,34,True,text_audited_kernel_validation_pending
486,44519_90af0df6_14,train,02cd81608433a12462f80ffaa6c33da1dad61fc6bb2e6fd98cfb511e070b9e3b,step/44519_90af0df6_14.stp,6367,151e0964380a233e7fb2931c67efa0276852361866ee3d375916d1785a306529,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
487,50417_199cffee_13,train,02cf66479870db9407a992bd61ba3d3c3afecf0886773c27008724e552bdd1b2,step/50417_199cffee_13.stp,11948,93960cc86a902978980ec42ade76c16f1c38a0622dcc6163ca847a3def437ba8,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
488,123672_2e3fb108_3,train,02d07f1ec0730fbf0d48678fa3d6a384c4da71319229909d8a5e8cb13e63abc9,step/123672_2e3fb108_3.stp,94436,ca9598497e83618587b1ef9258c1e8a92498bfaff2b7046a01896134ce04623c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,51,True,text_audited_kernel_validation_pending
489,21993_a81c7f20_6,train,02d08d9648acd3150f807c65bff9300e26864e00dbc827b0911335563f148a31,step/21993_a81c7f20_6.stp,17609,1a98df3655794ace5f3b8475d803ae870645ef3e434b3fe27e80d3a19e62562b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
490,44505_0ef9a934_1,train,02d2bc0b89a4e6e5d701d32617cf1fca7bedc44a5ad995a811e6c72fd53a4831,step/44505_0ef9a934_1.stp,160001,6eec34727af6a49357dabf5fe38e9af22ce1bf3dbfc1b49fba9e6e5282d2be8c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,34,True,text_audited_kernel_validation_pending
491,51459_874dd272_5,train,02d389e26f22658ab9c19ea79901e9a08994fdf0b350dcbcb286254992da6995,step/51459_874dd272_5.stp,112225,be3b7a7a25ac89972d6951c614f224323b74c45b936e678f4193b8c5f8012359,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,31,True,text_audited_kernel_validation_pending
492,23035_6087bb57_6,train,02d69d5b8403371c254e93260e225f2b0f2851143a786eeb63ca108583c29004,step/23035_6087bb57_6.stp,18447,49137a1ecb32f42736873abfeedbd803202e26b2cd712c01134c02c772d9814f,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
493,52449_3da8c6e5_8,train,02d79766e5b42008257e963e2cbc447342a8279280b1050ee5c1a4075400b5b0,step/52449_3da8c6e5_8.stp,12545,3cd60c02e3678538abe7545fac34d9f1539e551ff14ae202635352613bec6e31,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
494,121172_0ac63503_6,train,02d9671447ce91b799eb6dbf6243de8cc5e7c217bed4d33b2949d4827925b1c3,step/121172_0ac63503_6.stp,10971,3f27962255f5c964e335398d8a54d50722e4e8dde71aa9bc09e61d2143cd2583,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
495,23179_729dc326_0,train,02de5ae83b7b240a955c31423e64952f33018f07ce64ce46c792b4c2eedc6c9c,step/23179_729dc326_0.stp,36602,de91b8070ea5c8200bc72ba6c7e43ed168ca4a2b5a10ce58984f9249dd31f2ab,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,21,True,text_audited_kernel_validation_pending
496,32743_f4c47bbc_12,train,02e0c73291ad27fd3ab0628cca23a597439740f68eb1a54f7f99dbb626570e61,step/32743_f4c47bbc_12.stp,12404,b91fe6eee0e5bcaef109c2d860a891f4f85de753182c5d665c3bace8569a9a90,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
497,40061_d07e8764_0,train,02e1cdd91e005997f286c8be24328d48edfb52516467530283771518c06c8018,step/40061_d07e8764_0.stp,16794,221e327f7d5d497a0ea943cf6facfefb864e27fc33a62040a4196bf192df6152,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
498,139416_446bba1a_16,train,02e2bbc03b9ab02665a9b0e0102d7dd1c644bf4fdcd9aca1ac19f4579e8a52bf,step/139416_446bba1a_16.stp,11844,5f7c1864c2d91e7df67c1e48da7aa1604daf480c1f9fe81cf387df9fc76a5040,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
499,55715_525d1d3e_16,train,02e320f1d60cbd4c9a7ca3443c4df0c5637dfbdd3ceab7bb35b1904d1442de73,step/55715_525d1d3e_16.stp,20543,b27e4feb09c1aa35b9bac1bf5241e2d9401c432fd76b037c321079efa6dedcee,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
500,145603_0980a872_0,train,02edf6aac94f5be1c066875b3b9e68d5e51a01a0d78490f12eac2f0b6db65ef1,step/145603_0980a872_0.stp,9311,cd1df07983434489326d61ce150f6a8012b803100222150141a75b8b417bc3bb,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
